Mean,Variance,Median,Lower Quartile,Upper Quartile,Label,Matrix_ID
-37.95248874208824,574.6795551911416,-33.93869325651217,-58.32195434227809,-20.589539419750146,0.0,0.0
-24.023726109897005,396.89636826242815,-16.77044838202034,-31.95929172330696,-11.620671145189744,0.0,0.0
-33.85564173321732,477.22664566631937,-35.76672671153595,-51.702539998732846,-11.983240203909595,0.0,0.0
-32.0617518966106,329.8789200132396,-29.488589316623894,-42.30587977559344,-19.809039480038127,0.0,0.0
-30.025272247523116,285.90721851525666,-30.262088094425415,-36.59400943823861,-22.63957584505118,0.0,0.0
-43.043366415032196,553.4918645363845,-43.76652870404227,-59.762889394366425,-27.1116434526525,0.0,0.0
-33.346944946864106,498.80893798654114,-26.25596466280934,-48.85090959793192,-14.522988337117832,0.0,0.0
-32.42047201939734,369.17953287662675,-29.29107427446717,-48.99882892130527,-18.604217270173642,0.0,0.0
-36.650320589581085,598.6217279521892,-36.68542422132177,-61.05830343985399,-17.673197432777606,0.0,0.0
-25.26547901231252,469.19128296102144,-18.630996924306793,-43.4296953171857,-8.98746587392739,0.0,0.0
-38.67734361233258,349.67511001639093,-41.83793615101386,-54.01518987530089,-21.99297771474115,0.0,0.0
-29.597944423096692,424.7245732738303,-27.515677863189055,-42.56591442992204,-11.485575637740938,0.0,0.0
-30.115590969993008,431.76475366391196,-26.613458039532105,-50.103825508720305,-13.19370442908427,0.0,0.0
-34.43355578321508,340.04003647939516,-32.78186054996917,-45.72122703871251,-23.605193684084398,0.0,0.0
-36.284626073403594,276.41653132372073,-38.12435641403062,-44.509006950659916,-26.880742670056634,0.0,0.0
-29.590688377194148,354.2683655263421,-29.809249775621865,-38.22781348488071,-15.190396308047715,0.0,0.0
-30.295109470538428,366.22988141472615,-28.67078993533377,-35.80839022681196,-21.501220886753167,0.0,0.0
-33.77776850473776,439.5793652729164,-38.130234415959265,-45.51176402573827,-18.86462608591363,0.0,0.0
-35.13276953650192,522.0679052265639,-31.884462942002035,-45.96276522824682,-21.885238510141328,0.0,0.0
-25.26278629569446,362.6015440344924,-16.92515586026634,-37.03941066864742,-9.099084273820448,0.0,0.0
-33.54979899739669,538.384986567205,-37.17475368755043,-50.75554035927199,-15.015671041966758,0.0,0.0
-34.28584051044727,577.9764829202944,-33.620655025394626,-45.522830198655356,-17.011893815998484,0.0,0.0
-39.77527051471945,584.7598367745452,-41.23900606141092,-62.03027513426954,-24.43402517485335,0.0,0.0
-33.199610716735194,363.6593841379527,-30.835847404860992,-42.50150548064262,-24.893994760672165,0.0,0.0
-38.90621079235253,437.780820548562,-40.27039134271933,-51.98245254809924,-21.082947368016917,0.0,0.0
-31.511838241759243,438.57479924912076,-24.484029603392514,-46.98820034084629,-17.075552057318212,0.0,0.0
-35.986199628723554,595.8939030661913,-33.89142413014895,-55.624465388058816,-12.89117150830422,0.0,0.0
-32.490720694089745,550.0406668644492,-26.162162006223767,-46.289080013194436,-16.590922315450303,0.0,0.0
-31.535047774085193,511.10471284112026,-27.066868455835397,-51.98133401915622,-13.867653104345615,0.0,0.0
-29.2239765315434,438.4763181055141,-24.73773850729914,-40.53208923644318,-13.292357080249998,0.0,0.0
-29.68968810898756,475.14409777395105,-31.532546457296267,-48.183517192752475,-8.948349858542286,0.0,0.0
-25.00639740934756,309.24745629179955,-23.667211329281294,-42.21281545576736,-9.68477574813515,0.0,0.0
-29.714557224677986,306.118463781211,-27.385793589858658,-40.18211070763792,-14.154416784036185,0.0,0.0
-37.15343982530318,626.5642889340882,-37.530634515293336,-56.36231943890559,-14.623336174689964,0.0,0.0
-32.66379649912852,506.02150365796876,-25.600592377225343,-55.9160702680172,-18.583647081241505,0.0,0.0
-35.54122896083756,415.889503107532,-29.635130821692556,-52.538496287196736,-21.529750130514657,0.0,0.0
-41.63729638242128,379.69154517873073,-40.31758711398902,-54.896941223450625,-27.764602794439604,0.0,0.0
-28.54947362670278,289.76808497178797,-28.69707066217916,-39.18064484384202,-21.172105602483374,0.0,0.0
-36.41337681457219,459.4700255150134,-40.02195113522103,-49.57702007963667,-25.035144937544743,0.0,0.0
-28.25662349307416,485.11894499043035,-25.035885249330953,-41.231286207829115,-12.455431223761302,0.0,0.0
-42.95556414690763,437.7961478346234,-44.17402468380986,-57.0607738228505,-23.949683966126162,0.0,0.0
-33.590207861209365,435.2807703193636,-34.010686592317825,-46.68980949450583,-18.965934659177293,0.0,0.0
-34.64305580311704,348.0350262015293,-40.35473831328706,-46.58461215177848,-22.9153971156102,0.0,0.0
-35.86811097350904,617.0660870724615,-31.65175365729338,-51.483882273756194,-16.634595805153676,0.0,0.0
-39.05807709010084,578.3675641788826,-39.494168825219475,-60.53010604486288,-18.56737111507186,0.0,0.0
-37.13734502265256,462.49714117054555,-38.285367366130586,-55.55428040841444,-20.64277650688883,0.0,0.0
-36.528555684937416,508.2123523662929,-32.87003510013413,-51.10395822983348,-18.733422756010636,0.0,0.0
-33.98684049391346,482.27355559105,-36.66529404088417,-52.08245015732393,-16.74713246381282,0.0,0.0
-29.65474283272629,369.3777973658735,-27.540391948225817,-44.77967472488638,-15.05520026231087,0.0,0.0
-34.48378091088374,567.1294397170881,-28.840582336596064,-61.07354027660135,-15.216640512847961,0.0,0.0
-26.796723653439802,299.94515975094225,-24.15480722839977,-39.35211274037184,-14.930547642434028,0.0,0.0
-35.70169895290079,681.7651818709454,-26.133385809668333,-58.84036588499592,-14.857551850336753,0.0,0.0
-31.727418208833218,588.8790806659229,-27.640753853671622,-38.24200503968442,-16.621798063544123,0.0,0.0
-27.209382691574696,495.8959861181587,-20.896565479195658,-33.69550639571375,-12.636441892931686,0.0,0.0
-29.03651927413788,435.79466065780696,-30.198493040946598,-44.199771056116916,-10.761189694427468,0.0,0.0
-36.02742256926415,593.9276863503991,-33.38384659934253,-60.157850610878995,-15.90044186834386,0.0,0.0
-34.87686285457714,485.32946943676063,-31.670840847705644,-48.05869345394306,-21.740947591729505,0.0,0.0
-38.042681052790364,544.9539006323447,-40.270536533309475,-47.53952303425217,-22.03132616380959,0.0,0.0
-33.8440150187729,403.61416858941953,-35.184656384092825,-45.136899736803926,-22.177730028354613,0.0,0.0
-41.0687607791511,424.82662882918913,-40.73426210650365,-54.961549257495534,-25.66838673162753,0.0,0.0
-36.17893922703378,523.3687109196596,-35.55022571188075,-52.39648273149165,-22.605619703051467,0.0,0.0
-37.23626970971359,614.7417410424179,-37.29546567481354,-61.0764500624248,-13.759701019398532,0.0,0.0
-30.52222489117281,544.6981483778079,-24.12001440436957,-44.34081362143218,-16.26337283847105,0.0,0.0
-34.200659738601104,259.22468579022853,-33.64365665753275,-44.45601812989564,-21.06133193231198,0.0,0.0
-37.049759008614025,350.5844250767251,-28.444774926547048,-55.22543661381558,-23.29841950589281,0.0,0.0
-36.493818689387126,450.70816677008816,-34.46602355818243,-44.97841136430911,-17.95910421070506,0.0,0.0
-39.45629913218342,702.4637595719332,-34.752115975116794,-67.01317982060354,-20.67306208439793,0.0,0.0
-28.69651526928299,324.8453888880992,-21.37815065811642,-43.49256617661496,-14.032153744373915,0.0,0.0
-29.885619247678704,343.45902986475096,-26.765255769887077,-40.942842639488276,-14.766016519772867,0.0,0.0
-36.16398731873797,539.2128763769197,-35.42093011278866,-57.598708763393745,-15.752229808555951,0.0,0.0
-33.727008425430164,546.5595600415443,-29.1991149903479,-53.339174663167185,-13.721736751123704,0.0,0.0
-30.61456896781018,341.33045051221313,-35.162894253264405,-45.69301774178105,-13.734366384163302,0.0,0.0
-34.97281555508822,368.2573442500538,-34.30785146913769,-47.29581591607959,-23.25481743387212,0.0,0.0
-38.809711327104715,492.8133145490224,-39.5670393481967,-58.85933548487544,-21.57468904679707,0.0,0.0
-39.32872174288437,448.2035456653991,-43.97051819539695,-53.44733653517962,-20.32811001604357,0.0,0.0
-35.4562609688667,560.1568736953008,-37.128341205400076,-55.41037312223251,-10.16946991356431,0.0,0.0
-33.96576643823138,470.158011517737,-36.22156968190419,-50.706407091880074,-11.228121954845735,0.0,0.0
-34.03252037651673,490.97124711104334,-33.72971281940744,-51.18260773325077,-12.253982046899296,0.0,0.0
-32.446731797548225,387.86652347903174,-31.596172906763485,-48.43553551084476,-16.54129111868346,0.0,0.0
-28.660868566779364,461.2613266314141,-29.061938191621785,-38.11426907884214,-12.632996538335503,0.0,0.0
-38.87103133727774,422.8324516405534,-38.839835459073186,-53.098357716729296,-24.686860586754563,0.0,0.0
-31.466338010356772,250.32764988189373,-32.79424327927167,-38.7190621872109,-21.833139693068865,0.0,0.0
-35.1231017654553,378.3838778171043,-29.56304584651142,-54.461373402579284,-19.58722474872621,0.0,0.0
-36.43187698202261,558.9006685881553,-42.66490826776385,-51.48518910416219,-16.360692784499292,0.0,0.0
-38.26831351935486,432.3102285606086,-36.44308627117853,-60.649292713707126,-23.252009793529854,0.0,0.0
-34.906339497976276,385.49906701044614,-31.24848161394179,-52.225459425204264,-23.447490031457484,0.0,0.0
-32.84339273531967,483.079286834484,-30.227437160312228,-51.020465627171326,-10.865486781096225,0.0,0.0
-35.74924670906631,420.0702146476614,-39.04143292034577,-48.339527159090366,-18.432521732796445,0.0,0.0
-40.400649335704756,538.8732224238781,-47.8703086766801,-58.94577491904888,-23.97353204079305,0.0,0.0
-32.04241201316547,564.2357271288361,-25.679366788142378,-40.30936569561838,-13.180247210952375,0.0,0.0
-36.831002339827336,407.81766103341704,-39.16614817202715,-50.51973739739652,-26.882172009138184,0.0,0.0
-29.234940206758683,555.5812630042443,-24.649089795099457,-53.377564747628796,-9.854603859992135,0.0,0.0
-38.18718121542984,427.8628323599836,-33.03128671251327,-49.967342766726745,-23.890068046794706,0.0,0.0
-36.440397483658124,424.59941354343766,-42.605583795910235,-49.51888489557253,-28.30744676517849,0.0,0.0
-33.44307408115455,412.2125680714483,-32.385452161198586,-48.991288257157564,-21.75197154278732,0.0,0.0
-31.829774947356736,515.0845586861315,-32.923824259508564,-47.563556396773336,-16.247330615013574,0.0,0.0
-36.22001323517655,438.8946126273895,-33.84924549490894,-45.6101057226134,-18.705745639638568,0.0,0.0
-31.186890470122524,544.0022047866373,-30.90183640920611,-44.79026011220242,-10.329199054997911,0.0,0.0
-27.2942952435898,426.0844153175408,-24.95418178027238,-34.23425066081873,-13.430364482019964,0.0,0.0
-31.333416630830122,563.9692082807318,-25.767188544071914,-54.48930052725276,-11.983531950133617,0.0,0.0
-35.09219052447769,561.6683968458793,-34.42887645989818,-51.43283380932424,-21.289650538847148,0.0,0.0
-32.31297280476328,733.0299439828093,-25.037718314638454,-55.7009540725744,-10.521516689812223,0.0,0.0
-33.496038004849815,361.9609888301282,-31.55668969179466,-46.550614708415054,-16.738850244036158,0.0,0.0
-30.081688128584013,316.64027748929954,-29.165303659518262,-41.41179707394613,-15.204948322228708,0.0,0.0
-33.90914068623751,397.0740231315287,-40.20205804403669,-51.25539094795103,-11.290564144050341,0.0,0.0
-36.13687238152333,500.7033803874991,-29.54328653481164,-54.819506213505946,-20.22303587700539,0.0,0.0
-34.1817957842593,477.44317520258284,-37.960126866097355,-51.68099660676679,-12.665713464713669,0.0,0.0
-25.473596562765344,510.02017761708004,-22.93945910894464,-40.47410104687244,-6.884169723251249,0.0,0.0
-34.3313341659188,488.1984708215092,-29.850187928551772,-59.11736266983279,-16.58614327230545,0.0,0.0
-32.54741263337121,565.8036864716203,-25.078411592106484,-46.26333248445505,-12.373139079784487,0.0,0.0
-32.38073837258771,427.68711318057086,-30.6894026594093,-46.103600006849575,-13.852066367862262,0.0,0.0
-32.97615931217736,243.96806722592765,-29.289675907164472,-43.89239091633986,-21.45142926487048,0.0,0.0
-30.096190544283324,548.6768631363212,-25.554026526691537,-44.31689838680425,-11.84520682531161,0.0,0.0
-27.638653677368758,312.88053524844196,-22.064237093581788,-40.807227065342886,-13.938554079793425,0.0,0.0
-34.272783224885856,414.9842653083392,-35.075006292435496,-47.128041366622114,-18.0978671888193,0.0,0.0
-31.967571281882595,428.288525428917,-33.9511631374879,-46.31579708746312,-17.83024102796089,0.0,0.0
-41.46924958985326,389.2211971922553,-38.56338168534935,-58.20519005797824,-26.511859384375043,0.0,0.0
-28.45757109882743,411.50762807634163,-27.793377381110133,-45.59201292182367,-8.041318312373578,0.0,0.0
-42.699242841234046,473.1219218396144,-41.7795472702357,-62.23659632271954,-26.940660168542895,0.0,0.0
-31.959811167718932,527.9970879417873,-22.355621710392555,-52.218762208199905,-14.908069177074943,0.0,0.0
-30.714128624371757,296.13112631771264,-29.071256854832328,-43.25758696093638,-17.12573084080116,0.0,0.0
-32.272440165944,385.7721150686365,-33.79963131334226,-41.69329063503092,-19.25490604334516,0.0,0.0
-26.705832575167165,438.30225697056756,-20.32473841422168,-42.30695399883998,-8.992543260050615,0.0,0.0
-42.77986443455059,531.5419051636405,-46.68910413754226,-62.46724375060023,-29.517010430478045,0.0,0.0
-37.746683824584466,560.2770865720396,-41.818291168884976,-55.7636750943337,-13.442644258181216,0.0,0.0
-28.70618942263215,503.5409933233501,-20.875078356670592,-46.25757375763966,-14.113643722651348,0.0,0.0
-34.15550699939568,435.44753010885336,-30.387041046797442,-54.053174701317964,-13.563866656918638,0.0,0.0
-44.50047362723801,452.29553674614743,-44.31447034534308,-63.784491918830284,-21.941451990769828,0.0,0.0
-31.147032589999338,477.7670620510029,-27.376543587984607,-47.189369504866505,-13.15045878549438,0.0,0.0
-38.051609177701984,341.0351391615448,-43.53297507709371,-47.47480643799375,-22.204536042574418,0.0,0.0
-33.62813491292349,253.5431295008208,-34.32522963144795,-43.21992763313841,-28.71100615933817,0.0,0.0
-34.79867458119432,558.5396766410611,-27.985645016597317,-55.428340424035255,-14.131887458206633,0.0,0.0
-32.30742099620723,516.585328265311,-24.446070022629456,-43.90373010682928,-13.445807245124366,0.0,0.0
-33.80887747959695,410.22134182378693,-32.93036023774253,-45.656431885670045,-17.724959223567744,0.0,0.0
-31.542100458784972,282.20956133126174,-33.304503082418876,-45.023271414823284,-17.381874595735233,0.0,0.0
-32.48368158652859,396.7818641491568,-31.79636175344302,-48.435264260319954,-16.377290731952545,0.0,0.0
-29.340041762737336,400.95148906483996,-28.10190842266033,-45.89944102518555,-15.804661301995353,0.0,0.0
-34.451026204635596,461.18914561881877,-36.05916928305756,-50.160607023238846,-19.352760532096617,0.0,0.0
-29.765599928715307,381.6378825750219,-26.17265828316153,-43.69672450018157,-14.123028846821827,0.0,0.0
-29.158337482565695,366.1934854799293,-26.330673913694888,-37.84121367379138,-14.521424506759232,0.0,0.0
-26.68383890819988,471.2038984912717,-25.582794066888653,-41.20999188058566,-6.4888977856736725,0.0,0.0
-33.38476328339018,505.76492116954677,-29.408188867224936,-44.75522043223229,-14.675000469703505,0.0,0.0
-38.81987946966448,486.7191738136874,-32.8061960944409,-62.26227996910459,-20.799711022542102,0.0,0.0
-33.64837345603575,428.55409956812565,-37.92789565662582,-51.41446434817559,-15.382213386435634,0.0,0.0
-28.113979793409822,557.6635667693836,-23.643695691679856,-45.90515538206891,-8.073819609288073,0.0,0.0
-36.790122399765586,466.6213438226243,-36.883615389221575,-53.32938383686201,-14.945942217974627,0.0,0.0
-32.446914422570266,297.307669059904,-31.701431928726308,-38.14294202154291,-20.86180366189668,0.0,0.0
-32.244411049163524,210.5121156500016,-33.83596961941505,-45.00070940371598,-17.144161971466975,0.0,0.0
-28.908169447402486,405.98245586739154,-22.85363914691813,-46.955944054963645,-10.537310272449174,0.0,0.0
-29.468385749213667,368.4783024131917,-34.75582742024061,-40.71630574801785,-16.630541482933058,0.0,0.0
-34.620171505145144,462.41644331240497,-31.177550113884998,-50.3500743937877,-17.239135554369387,0.0,0.0
-29.484602687462804,332.6678428981159,-27.50989369691979,-35.542496727940346,-16.250377135515954,0.0,0.0
-32.056046490798295,595.5288662389653,-30.77928751452259,-39.472623451888424,-11.985571965905505,0.0,0.0
-39.59371360703004,297.30228980579585,-45.20956267393818,-50.97007631105698,-21.648464357860426,0.0,0.0
-24.764678947087695,332.9483550150366,-18.801606665622806,-40.36834873900492,-6.283272846586136,0.0,0.0
-34.65205202814067,620.6765508095531,-38.18273360561544,-51.541211499966856,-19.947284596445492,0.0,0.0
-33.03656548682841,418.71218816024066,-30.55983405341719,-47.35579102566788,-21.868544321188722,0.0,0.0
-30.500685054760584,622.3231014121473,-15.870376724489923,-52.318075389665566,-8.21242993832628,0.0,0.0
-32.830807178106134,442.16239029498627,-36.89390513700896,-43.81681308991456,-17.13381031365701,0.0,0.0
-39.61073766414148,346.37547476877046,-37.64909414093983,-54.78039711140952,-26.696564766524435,0.0,0.0
-30.320703239153694,351.5557020457326,-31.110720509650484,-40.47791824495463,-15.84522161070596,0.0,0.0
-29.854374097103694,502.90543898686684,-22.98231043495975,-44.249334219442844,-8.934815774026605,0.0,0.0
-35.01062847184297,560.1061327221934,-30.00402152561921,-55.606517528666366,-17.532654901922868,0.0,0.0
-29.086578560808373,343.6318566092439,-27.206422574723504,-41.745463034813135,-15.35392293917943,0.0,0.0
-37.264783699111895,363.44130304888574,-36.11908290778199,-48.67869707066776,-18.273913877707606,0.0,0.0
-36.63066557212734,348.08448248756275,-31.18609037823589,-53.04746564772844,-23.29887745424129,0.0,0.0
-29.302679686640964,228.92272924639437,-29.16491742745828,-36.61995531239962,-19.679066218314443,0.0,0.0
